venda_id,data_venda,cliente_id,produto_id,quantidade,preco_total
50507,2023-03-07 09:13:00,1799,117,5,4391.65
50508,2023-09-07 07:31:00,1070,226,4,2903.36
50509,2023-11-02 13:02:00,1556,205,5,4614.0
50510,2023-07-26 13:27:00,1641,266,2,221.64
50511,2023-11-06 14:57:00,1861,230,2,978.6
50512,2023-11-04 03:00:00,1547,199,2,71.5
50513,2023-08-09 07:13:00,1839,237,2,342.9
50514,2023-05-21 09:42:00,1473,169,3,546.78
50515,2023-10-14 03:58:00,1702,265,4,2882.64
50516,2023-04-30 12:02:00,1765,103,4,2279.88
50517,2023-08-17 22:19:00,1129,103,5,2849.85
50518,2023-02-01 09:52:00,1953,252,4,2091.12
50519,2023-03-14 21:21:00,1389,168,5,4443.15
50520,2023-03-08 16:43:00,1960,236,4,3739.84
50521,2023-02-03 16:52:00,1625,260,4,3286.08
50522,2023-11-16 11:16:00,1232,173,4,2281.72
50523,2023-10-14 14:14:00,1504,158,4,3652.88
50524,2023-04-28 06:57:00,1590,181,4,2316.48
50525,2023-12-13 19:26:00,1032,190,5,4968.05
50526,2023-01-20 03:09:00,1380,170,2,1127.92
50527,2023-05-23 10:18:00,1906,169,3,546.78
50528,2023-10-15 23:28:00,1851,259,4,3769.32
50529,2023-06-29 09:42:00,1194,216,1,240.5
50530,2023-03-23 22:53:00,1052,128,5,3174.6
50531,2023-06-18 19:28:00,1815,201,5,4645.8
50532,2023-12-28 00:58:00,1468,263,2,535.54
50533,2023-09-03 05:22:00,1501,224,3,1097.28
50534,2023-08-29 09:13:00,1521,129,4,776.36
50535,2023-11-04 10:07:00,1632,252,1,522.78
50536,2023-12-23 08:23:00,1529,194,4,3886.96
50537,2023-05-05 03:19:00,1591,140,3,519.39
50538,2023-01-27 16:07:00,1314,297,3,1766.28
50539,2023-06-28 17:18:00,1886,148,4,1881.96
50540,2023-06-28 09:53:00,1664,285,4,3864.28
50541,2023-01-31 22:18:00,1351,190,1,993.61
50542,2023-09-05 04:36:00,1149,241,4,3676.92
50543,2023-02-01 16:33:00,1480,268,4,757.72
50544,2023-01-24 22:32:00,1925,125,1,383.28
50545,2023-08-03 22:27:00,1294,244,5,734.15
50546,2023-09-28 14:39:00,1953,168,3,2665.89
50547,2023-07-14 13:04:00,1220,202,1,120.02
50548,2023-10-12 17:24:00,1860,280,1,875.7
50549,2023-08-01 15:24:00,1427,107,4,1547.96
50550,2023-09-20 08:36:00,1174,241,2,1838.46
50551,2023-01-04 03:48:00,1710,276,4,3102.52
50552,2023-05-11 19:11:00,1882,170,3,1691.88
50553,2023-06-25 13:32:00,2001,287,5,3273.5
50554,2023-11-07 11:54:00,1268,158,2,1826.44
50555,2023-10-18 04:07:00,1298,276,4,3102.52
50556,2023-11-27 13:00:00,1215,227,5,4888.35
50557,2023-10-14 03:35:00,1230,275,3,1962.54
50558,2023-04-26 12:16:00,1322,247,4,2095.44
50559,2023-03-11 06:56:00,1480,112,4,1970.96
50560,2023-05-11 14:30:00,1019,166,2,1040.44
50561,2023-07-08 13:57:00,1410,116,4,1038.68
50562,2023-05-15 06:01:00,1910,279,3,535.83
50563,2023-08-30 02:51:00,1398,124,4,3833.48
50564,2023-07-25 12:22:00,1710,146,4,2246.96
50565,2023-05-25 03:28:00,1362,250,5,2123.35
50566,2023-05-29 05:24:00,1072,144,2,1131.26
50567,2023-01-06 13:50:00,1410,193,5,4083.15
50568,2023-02-14 11:10:00,1447,257,3,1804.23
50569,2023-02-03 14:00:00,1843,295,3,2262.57
50570,2023-09-05 16:03:00,1330,209,4,1282.08
50571,2023-08-14 02:24:00,1075,121,4,1496.0
50572,2023-11-03 11:59:00,1234,284,5,895.7
50573,2023-01-28 14:10:00,1703,114,2,24.54
50574,2023-06-04 02:40:00,1328,109,1,421.83
50575,2023-09-03 09:19:00,1002,103,4,2279.88
50576,2023-04-26 23:09:00,1085,248,4,2684.6
50577,2023-12-05 04:39:00,1932,243,4,515.76
50578,2023-11-11 17:23:00,1591,120,2,1917.04
50579,2023-07-17 02:17:00,1373,171,2,1703.7
50580,2023-02-19 08:17:00,1072,134,1,24.89
50581,2023-11-18 05:00:00,1949,153,4,303.04
50582,2023-08-11 02:31:00,1485,229,2,207.64
50583,2023-01-09 13:26:00,1831,255,5,3294.4
50584,2023-02-05 10:58:00,1613,258,5,226.55
50585,2023-04-10 09:02:00,1500,146,1,561.74
50586,2023-12-27 22:05:00,1705,270,5,2949.75
50587,2023-07-22 09:01:00,1023,235,5,2800.45
50588,2023-09-25 22:17:00,1221,263,5,1338.85
50589,2023-12-24 18:25:00,1198,139,3,1459.77
50590,2023-07-15 04:09:00,1231,295,2,1508.38
50591,2023-01-24 23:39:00,1054,295,4,3016.76
50592,2023-01-06 04:39:00,1387,290,5,217.4
50593,2023-07-09 23:09:00,1145,288,4,3898.72
50594,2023-11-21 09:19:00,1299,280,1,875.7
50595,2023-06-15 18:03:00,1348,122,4,1340.68
50596,2023-12-16 07:42:00,1052,224,1,365.76
50597,2023-10-02 04:34:00,1862,260,5,4107.6
50598,2023-08-18 23:04:00,1063,275,3,1962.54
50599,2023-09-11 22:38:00,1484,271,4,477.64
50600,2023-07-17 16:13:00,1423,230,4,1957.2
50601,2023-09-08 12:12:00,1195,232,2,265.64
50602,2023-07-19 15:49:00,1803,140,5,865.65
50603,2023-08-11 17:19:00,1533,230,3,1467.9
50604,2023-05-18 01:27:00,1885,135,1,251.45
50605,2023-06-11 17:07:00,1931,111,5,70.55
50606,2023-12-02 01:20:00,1043,177,2,103.08
50607,2023-08-15 23:30:00,1558,191,4,2064.84
50608,2023-04-01 11:28:00,1877,298,1,561.35
50609,2023-10-29 05:25:00,1976,174,2,1079.84
50610,2023-01-15 07:51:00,1294,232,5,664.1
50611,2023-08-31 06:47:00,1348,245,5,3939.65
50612,2023-12-04 00:43:00,1886,228,4,2823.24
50613,2023-05-21 17:18:00,1529,153,2,151.52
50614,2023-10-02 16:21:00,1580,243,5,644.7
50615,2023-01-23 17:04:00,1125,237,3,514.35
50616,2023-10-02 12:47:00,1088,192,5,1728.3
50617,2023-09-15 19:15:00,1762,184,3,2002.74
50618,2023-08-17 20:04:00,1576,213,3,558.48
50619,2023-08-28 11:52:00,1799,234,4,1973.64
50620,2023-06-08 02:31:00,1971,128,4,2539.68
50621,2023-09-06 23:35:00,1251,222,3,1867.89
50622,2023-01-31 04:12:00,1230,219,5,1688.35
50623,2023-01-06 09:39:00,1931,267,2,1019.66
50624,2023-11-05 18:57:00,1912,136,5,1908.35
50625,2023-02-17 19:08:00,1121,164,3,53.13
50626,2023-07-07 09:22:00,1912,161,3,1074.54
50627,2023-10-25 08:04:00,1786,210,2,1502.32
50628,2023-08-29 05:51:00,1258,175,5,4992.95
50629,2023-09-02 01:45:00,1364,137,1,132.82
50630,2023-02-10 22:50:00,1813,285,2,1932.14
50631,2023-02-12 14:28:00,1489,290,2,86.96
50632,2023-07-29 05:16:00,1398,109,1,421.83
50633,2023-07-14 23:56:00,1940,290,3,130.44
50634,2023-10-24 00:18:00,1840,166,5,2601.1
50635,2023-08-11 20:18:00,1867,238,1,93.63
50636,2023-06-06 13:00:00,1220,114,4,49.08
50637,2023-01-02 05:57:00,1586,218,3,2973.48
50638,2023-10-29 10:05:00,1085,203,5,592.75
50639,2023-11-22 18:02:00,1595,199,5,178.75
50640,2023-01-20 09:39:00,1827,267,5,2549.15
50641,2023-02-22 10:43:00,1139,167,5,3592.75
50642,2023-06-09 05:09:00,1373,164,3,53.13
50643,2023-04-01 05:07:00,1751,165,3,459.09
50644,2023-04-02 19:10:00,1861,288,4,3898.72
50645,2023-12-03 10:06:00,1538,163,2,253.16
50646,2023-05-09 09:23:00,1938,159,1,959.5
50647,2023-05-05 13:39:00,1139,204,4,920.64
50648,2023-09-24 02:01:00,1872,203,2,237.1
50649,2023-05-03 11:08:00,1687,263,5,1338.85
50650,2023-12-29 11:05:00,1632,151,3,1845.72
50651,2023-09-01 04:02:00,1407,219,3,1013.01
50652,2023-04-27 04:52:00,1534,232,5,664.1
50653,2023-09-12 15:46:00,1484,210,2,1502.32
50654,2023-10-08 14:48:00,1715,244,3,440.49
50655,2023-01-14 08:47:00,1743,283,2,789.28
50656,2023-05-31 20:35:00,1086,246,1,827.76
50657,2023-07-14 12:32:00,1586,128,1,634.92
50658,2023-12-11 18:49:00,1725,122,4,1340.68
50659,2023-05-27 07:08:00,1453,160,4,901.2
50660,2023-12-27 22:29:00,1299,259,3,2826.99
50661,2023-03-27 14:33:00,1073,125,3,1149.84
50662,2023-10-07 11:51:00,1195,151,5,3076.2
50663,2023-03-09 00:26:00,1173,173,4,2281.72
50664,2023-09-10 19:40:00,1521,218,2,1982.32
50665,2023-01-03 15:21:00,1600,264,4,1462.44
50666,2023-11-07 10:49:00,1122,267,4,2039.32
50667,2023-01-29 19:45:00,1044,141,5,3834.7
50668,2023-10-01 06:51:00,1263,247,2,1047.72
50669,2023-11-06 20:05:00,1547,276,3,2326.89
50670,2023-04-30 10:54:00,1633,174,2,1079.84
50671,2023-04-16 16:34:00,1939,228,5,3529.05
50672,2023-01-07 18:17:00,1195,109,4,1687.32
50673,2023-08-19 15:57:00,1794,159,4,3838.0
50674,2023-07-31 21:31:00,1678,155,1,595.68
50675,2023-04-20 05:25:00,1210,135,2,502.9
50676,2023-11-18 03:34:00,1463,220,4,1926.88
50677,2023-11-07 17:10:00,1872,164,1,17.71
50678,2023-12-29 10:03:00,1912,131,1,134.77
50679,2023-04-05 01:23:00,1824,135,2,502.9
50680,2023-02-27 11:08:00,1532,168,3,2665.89
50681,2023-12-14 01:13:00,1643,109,4,1687.32
50682,2023-06-05 07:24:00,1638,187,5,1409.75
50683,2023-07-12 04:19:00,1165,227,1,977.67
50684,2023-10-08 19:28:00,1267,186,1,589.11
50685,2023-09-27 03:07:00,1725,228,4,2823.24
50686,2023-03-16 14:36:00,1458,175,3,2995.77
50687,2023-04-17 04:44:00,1787,116,2,519.34
50688,2023-02-18 01:59:00,1432,133,5,2520.7
50689,2023-04-08 16:44:00,1110,204,1,230.16
50690,2023-12-03 23:50:00,1210,111,2,28.22
50691,2023-12-12 17:24:00,1312,284,2,358.28
50692,2023-02-23 19:50:00,1905,232,4,531.28
50693,2023-03-22 14:42:00,1397,205,4,3691.2
50694,2023-05-09 20:04:00,1953,125,3,1149.84
50695,2023-06-25 15:30:00,1159,180,4,3513.28
50696,2023-12-15 15:17:00,1032,288,4,3898.72
50697,2023-05-01 07:16:00,1576,279,4,714.44
50698,2023-12-19 09:12:00,1911,284,3,537.42
50699,2023-07-11 19:03:00,1106,199,3,107.25
50700,2023-12-13 12:49:00,1376,234,1,493.41
50701,2023-01-29 09:02:00,1262,163,2,253.16
50702,2023-03-03 08:52:00,1924,135,1,251.45
50703,2023-11-11 20:03:00,1406,300,4,1074.64
50704,2023-09-23 10:36:00,1728,251,5,4104.95
50705,2023-07-25 01:07:00,1267,205,1,922.8
50706,2023-05-14 19:22:00,1779,248,1,671.15
50707,2023-02-19 10:51:00,1178,165,3,459.09
50708,2023-02-06 15:59:00,1827,235,3,1680.27
50709,2023-08-10 20:02:00,1339,191,3,1548.63
50710,2023-12-08 23:52:00,1052,283,5,1973.2
50711,2023-11-27 04:22:00,1898,282,1,301.01
50712,2023-01-12 15:32:00,1085,295,1,754.19
50713,2023-10-14 09:31:00,1092,239,4,2172.6
50714,2023-10-20 02:16:00,1081,134,3,74.67
50715,2023-07-08 14:35:00,1371,248,2,1342.3
50716,2023-07-24 01:08:00,1530,131,4,539.08
50717,2023-03-07 13:17:00,1840,122,3,1005.51
50718,2023-09-26 18:00:00,1891,195,1,567.38
50719,2023-07-31 12:38:00,1905,231,3,2330.28
50720,2023-01-11 02:26:00,1990,144,3,1696.89
50721,2023-03-21 14:50:00,1797,245,5,3939.65
50722,2023-10-20 04:09:00,1319,199,3,107.25
50723,2023-03-29 10:16:00,1348,269,1,939.26
50724,2023-07-21 10:12:00,1593,142,1,236.31
50725,2023-10-31 09:50:00,1372,298,2,1122.7
50726,2023-04-02 10:35:00,1863,240,3,1892.28
50727,2023-01-23 18:16:00,1898,210,4,3004.64
50728,2023-05-04 14:12:00,1544,246,2,1655.52
50729,2023-06-16 03:42:00,1092,187,4,1127.8
50730,2023-04-18 11:41:00,1110,253,3,1485.39
50731,2023-11-26 13:23:00,1199,247,4,2095.44
50732,2023-07-22 02:31:00,1049,154,3,2711.46
50733,2023-12-10 05:06:00,1990,187,3,845.85
50734,2023-12-08 22:58:00,2001,189,3,2307.54
50735,2023-05-23 16:59:00,1353,115,2,326.04
50736,2023-01-04 04:10:00,1387,196,4,3555.36
50737,2023-06-11 00:38:00,1214,205,1,922.8
50738,2023-09-22 20:56:00,1406,174,2,1079.84
50739,2023-01-20 22:36:00,1400,175,1,998.59
50740,2023-09-03 06:49:00,1612,102,2,659.6
50741,2023-08-31 09:03:00,1819,233,3,2887.44
50742,2023-10-19 08:22:00,1593,158,3,2739.66
50743,2023-10-17 12:39:00,1110,250,2,849.34
50744,2023-01-03 14:40:00,1388,244,5,734.15
50745,2023-08-25 19:33:00,1179,238,2,187.26
50746,2023-07-24 07:03:00,1240,199,4,143.0
50747,2023-09-22 09:19:00,1286,147,1,931.65
50748,2023-01-25 07:55:00,1086,232,1,132.82
50749,2023-09-25 04:58:00,1376,165,5,765.15
50750,2023-05-19 04:41:00,1398,155,3,1787.04
50751,2023-11-28 02:32:00,1397,157,1,51.78
50752,2023-04-17 20:25:00,1827,243,2,257.88
50753,2023-08-02 12:52:00,1358,140,5,865.65
50754,2023-07-02 02:10:00,1417,129,2,388.18
50755,2023-04-17 18:20:00,1063,103,1,569.97
50756,2023-07-08 05:33:00,1249,115,3,489.06
50757,2023-03-30 23:03:00,1928,253,3,1485.39
50758,2023-06-23 19:09:00,1501,137,5,664.1
50759,2023-06-10 06:53:00,1667,178,1,393.21
50760,2023-04-12 04:59:00,1267,245,3,2363.79
50761,2023-03-06 00:26:00,1891,208,2,167.52
50762,2023-05-16 22:09:00,1940,208,2,167.52
50763,2023-01-16 05:16:00,1621,264,1,365.61
50764,2023-10-28 16:54:00,1139,241,2,1838.46
50765,2023-03-21 00:13:00,1897,218,2,1982.32
50766,2023-02-26 16:59:00,1821,160,1,225.3
50767,2023-10-02 01:58:00,1072,227,1,977.67
50768,2023-11-14 01:04:00,1435,150,1,241.01
50769,2023-05-12 12:05:00,1824,166,3,1560.66
50770,2023-02-10 08:10:00,1611,104,2,341.04
50771,2023-11-13 05:09:00,1491,239,3,1629.45
50772,2023-12-01 11:57:00,1185,284,5,895.7
50773,2023-03-01 20:07:00,1296,238,1,93.63
50774,2023-05-15 11:36:00,1883,267,1,509.83
50775,2023-04-09 04:16:00,1380,300,4,1074.64
50776,2023-02-12 23:20:00,1832,163,5,632.9
50777,2023-02-21 09:46:00,1463,200,2,1355.46
50778,2023-10-30 22:05:00,1897,240,1,630.76
50779,2023-09-15 04:10:00,1972,287,5,3273.5
50780,2023-05-25 20:08:00,1504,236,4,3739.84
50781,2023-03-18 00:15:00,1192,217,4,349.24
50782,2023-01-24 17:46:00,1183,115,1,163.02
50783,2023-06-04 14:32:00,1425,181,4,2316.48
50784,2023-03-08 13:59:00,1553,251,2,1641.98
50785,2023-07-05 07:23:00,1637,288,5,4873.4
50786,2023-11-25 14:59:00,1877,121,4,1496.0
50787,2023-12-29 22:21:00,1953,179,1,606.55
50788,2023-11-12 13:27:00,1039,171,1,851.85
50789,2023-01-01 11:51:00,1358,248,3,2013.45
50790,2023-03-16 06:21:00,1851,264,5,1828.05
50791,2023-12-18 20:49:00,1410,201,2,1858.32
50792,2023-05-22 02:05:00,1872,215,5,1161.85
50793,2023-08-17 01:40:00,1364,280,5,4378.5
50794,2023-03-30 17:35:00,1387,277,2,1124.04
50795,2023-07-06 19:29:00,1514,169,1,182.26
50796,2023-02-03 16:29:00,1334,207,4,2581.4
50797,2023-11-30 09:43:00,1471,166,3,1560.66
50798,2023-08-11 16:34:00,1829,271,2,238.82
50799,2023-10-14 21:01:00,1904,233,5,4812.4
50800,2023-10-13 23:33:00,1471,110,4,2599.0
50801,2023-09-19 19:55:00,1427,265,4,2882.64
50802,2023-06-10 00:01:00,1637,133,3,1512.42
50803,2023-01-02 15:20:00,1906,285,2,1932.14
50804,2023-10-31 23:36:00,1725,121,4,1496.0
50805,2023-01-07 19:58:00,1537,146,5,2808.7
50806,2023-12-17 20:57:00,1767,227,3,2933.01
50807,2023-01-13 06:50:00,1343,300,2,537.32
50808,2023-05-16 05:56:00,1388,190,4,3974.44
50809,2023-04-23 09:28:00,1192,119,3,825.87
50810,2023-10-09 06:29:00,1209,291,2,832.54
50811,2023-02-06 10:33:00,1398,284,1,179.14
50812,2023-05-03 14:43:00,1087,272,5,4095.15
50813,2023-12-04 11:28:00,1404,236,3,2804.88
50814,2023-06-12 03:44:00,1680,283,2,789.28
50815,2023-07-09 19:14:00,1912,288,2,1949.36
50816,2023-07-04 12:05:00,1371,143,4,1781.56
50817,2023-02-18 06:55:00,1637,274,3,2541.99
50818,2023-03-03 11:52:00,1372,176,3,234.18
50819,2023-10-20 06:24:00,2001,153,5,378.8
50820,2023-07-22 14:22:00,1063,123,1,434.03
50821,2023-09-05 07:28:00,1173,115,2,326.04
50822,2023-11-17 22:49:00,1632,292,1,979.07
50823,2023-03-15 12:33:00,1205,142,5,1181.55
50824,2023-01-17 02:04:00,1487,165,5,765.15
50825,2023-06-24 05:11:00,1500,142,5,1181.55
50826,2023-12-28 07:25:00,1539,224,4,1463.04
50827,2023-08-13 21:51:00,1630,261,2,1363.26
50828,2023-01-16 09:25:00,1535,255,1,658.88
50829,2023-03-27 03:16:00,1907,214,4,51.32
50830,2023-05-05 10:23:00,1612,286,2,1499.18
50831,2023-11-15 18:23:00,1633,199,1,35.75
50832,2023-05-22 22:20:00,1671,150,2,482.02
50833,2023-02-02 23:45:00,1372,211,5,3276.1
50834,2023-09-18 12:42:00,1790,162,5,1103.65
50835,2023-01-29 08:31:00,1962,223,4,3268.2
50836,2023-07-08 22:29:00,1815,298,2,1122.7
50837,2023-08-26 13:41:00,1699,117,1,878.33
50838,2023-07-03 11:59:00,1400,255,4,2635.52
50839,2023-01-13 20:53:00,1603,208,3,251.28
50840,2023-02-13 16:35:00,1911,117,4,3513.32
50841,2023-11-20 20:43:00,1297,151,5,3076.2
50842,2023-11-20 16:56:00,1329,232,3,398.46
50843,2023-02-23 22:41:00,1664,260,2,1643.04
50844,2023-08-29 01:49:00,1912,187,4,1127.8
50845,2023-12-09 18:11:00,1421,212,2,999.1
50846,2023-03-16 05:14:00,1830,195,3,1702.14
50847,2023-09-01 04:33:00,1258,227,4,3910.68
50848,2023-01-16 13:36:00,1199,107,4,1547.96
50849,2023-07-02 18:16:00,1122,266,3,332.46
50850,2023-11-21 13:25:00,1973,210,5,3755.8
50851,2023-05-16 08:29:00,1092,271,4,477.64
50852,2023-12-05 16:04:00,1249,169,2,364.52
50853,2023-06-03 06:18:00,1164,239,4,2172.6
50854,2023-10-07 18:22:00,1299,122,5,1675.85
50855,2023-05-21 15:36:00,1630,249,2,959.18
50856,2023-12-10 22:59:00,1248,183,5,74.6
50857,2023-07-14 18:21:00,1259,233,5,4812.4
50858,2023-09-22 08:58:00,1262,245,1,787.93
50859,2023-01-28 13:18:00,1832,297,4,2355.04
50860,2023-12-20 13:13:00,1478,223,2,1634.1
50861,2023-12-18 16:22:00,1969,149,4,3844.64
50862,2023-07-20 11:10:00,1644,244,1,146.83
50863,2023-06-13 18:02:00,1491,255,5,3294.4
50864,2023-04-20 19:45:00,1034,111,5,70.55
50865,2023-01-10 11:22:00,1351,219,4,1350.68
50866,2023-05-07 20:04:00,1174,270,5,2949.75
50867,2023-07-30 04:59:00,1337,284,4,716.56
50868,2023-09-21 03:00:00,1126,134,5,124.45
50869,2023-05-18 22:39:00,1407,217,2,174.62
50870,2023-05-08 16:18:00,1595,114,1,12.27
50871,2023-03-13 06:27:00,1733,172,5,530.9
50872,2023-10-10 03:12:00,1184,149,4,3844.64
50873,2023-08-14 02:57:00,1529,295,2,1508.38
50874,2023-11-11 04:24:00,1641,250,5,2123.35
50875,2023-11-03 13:47:00,1298,171,5,4259.25
50876,2023-05-19 02:59:00,1924,206,4,1450.08
50877,2023-12-25 10:28:00,1753,202,2,240.04
50878,2023-05-28 21:06:00,1960,204,2,460.32
50879,2023-08-03 07:52:00,1351,148,4,1881.96
50880,2023-03-20 23:57:00,1514,269,1,939.26
50881,2023-12-25 08:45:00,1267,218,5,4955.8
50882,2023-03-14 22:39:00,1990,194,5,4858.7
50883,2023-08-22 17:30:00,1102,138,2,301.94
50884,2023-01-14 23:10:00,1427,275,1,654.18
50885,2023-03-24 18:23:00,1541,205,1,922.8
50886,2023-04-23 06:33:00,1487,101,2,328.04
50887,2023-09-14 00:02:00,1205,264,1,365.61
50888,2023-04-15 11:59:00,1713,210,4,3004.64
50889,2023-04-19 20:08:00,1449,154,5,4519.1
50890,2023-08-17 09:11:00,1468,116,2,519.34
50891,2023-01-05 06:06:00,1655,274,5,4236.65
50892,2023-02-15 07:25:00,1339,157,3,155.34
50893,2023-12-26 23:33:00,1307,183,2,29.84
50894,2023-08-23 21:18:00,1689,295,1,754.19
50895,2023-11-22 13:08:00,1473,106,5,2314.85
50896,2023-06-01 04:39:00,1912,148,4,1881.96
50897,2023-12-27 06:00:00,1205,258,1,45.31
50898,2023-09-29 06:45:00,1590,218,5,4955.8
50899,2023-08-12 17:24:00,1120,178,5,1966.05
50900,2023-10-26 04:20:00,1282,293,4,3062.2
50901,2023-02-08 14:46:00,1796,195,2,1134.76
50902,2023-08-24 22:27:00,1389,115,1,163.02
50903,2023-11-14 10:25:00,1488,123,1,434.03
50904,2023-05-10 00:20:00,1863,188,1,817.81
50905,2023-06-30 22:26:00,1805,261,4,2726.52
50906,2023-08-16 01:35:00,1906,179,1,606.55
50907,2023-08-01 04:15:00,1073,108,2,1783.12
50908,2023-08-28 23:21:00,1433,145,4,801.28
50909,2023-07-13 10:44:00,1028,178,3,1179.63
50910,2023-01-05 09:30:00,1839,209,2,641.04
50911,2023-09-08 00:01:00,1014,220,3,1445.16
50912,2023-06-23 01:01:00,1466,172,5,530.9
50913,2023-01-16 07:46:00,1583,224,2,731.52
50914,2023-12-27 00:30:00,1840,236,2,1869.92
50915,2023-07-16 23:22:00,1791,272,2,1638.06
50916,2023-09-13 11:20:00,1214,204,5,1150.8
50917,2023-04-04 04:58:00,1348,183,5,74.6
50918,2023-12-31 16:58:00,1029,294,2,785.14
50919,2023-01-30 04:55:00,1908,165,5,765.15
50920,2023-03-20 13:12:00,1484,264,1,365.61
50921,2023-05-14 06:56:00,1733,114,2,24.54
50922,2023-09-04 04:47:00,1841,298,2,1122.7
50923,2023-02-04 15:38:00,1120,245,3,2363.79
50924,2023-07-17 07:29:00,1194,215,1,232.37
50925,2023-04-04 04:24:00,1904,173,2,1140.86
50926,2023-05-24 12:07:00,1643,236,1,934.96
50927,2023-06-02 06:55:00,1867,251,4,3283.96
50928,2023-09-27 02:19:00,1798,248,1,671.15
50929,2023-11-28 08:43:00,1786,270,5,2949.75
50930,2023-11-14 19:43:00,1872,109,4,1687.32
50931,2023-05-04 04:07:00,1190,182,2,523.88
50932,2023-12-21 19:28:00,1912,205,4,3691.2
50933,2023-10-27 18:19:00,1364,260,1,821.52
50934,2023-10-12 16:42:00,1232,254,3,325.47
50935,2023-12-15 19:19:00,1667,288,3,2924.04
50936,2023-05-05 10:28:00,1943,222,3,1867.89
50937,2023-02-16 14:56:00,1662,244,5,734.15
50938,2023-06-21 08:12:00,1631,109,1,421.83
50939,2023-04-24 06:11:00,1612,199,2,71.5
50940,2023-06-08 09:21:00,1138,236,1,934.96
50941,2023-01-05 20:35:00,1817,166,4,2080.88
50942,2023-03-09 08:31:00,1141,263,4,1071.08
50943,2023-06-26 01:36:00,1564,223,1,817.05
50944,2023-09-05 02:42:00,1406,279,3,535.83
50945,2023-07-07 17:32:00,1137,149,2,1922.32
50946,2023-12-06 00:23:00,1217,292,1,979.07
50947,2023-01-12 04:11:00,1008,160,1,225.3
50948,2023-04-17 20:35:00,1684,115,5,815.1
50949,2023-10-22 04:49:00,1286,106,2,925.94
50950,2023-06-14 22:25:00,1213,103,1,569.97
50951,2023-09-14 04:55:00,1117,201,5,4645.8
50952,2023-08-17 02:35:00,1860,223,1,817.05
50953,2023-01-24 22:57:00,1102,300,2,537.32
50954,2023-04-20 12:55:00,1641,180,4,3513.28
50955,2023-07-13 06:26:00,1925,117,3,2634.99
50956,2023-05-20 20:29:00,1521,115,4,652.08
50957,2023-03-30 07:37:00,1466,120,5,4792.6
50958,2023-06-06 06:07:00,1680,229,5,519.1
50959,2023-05-03 11:21:00,1232,198,5,826.85
50960,2023-10-24 10:17:00,1305,157,1,51.78
50961,2023-12-25 20:28:00,1741,282,5,1505.05
50962,2023-06-28 13:44:00,1338,261,4,2726.52
50963,2023-10-25 11:48:00,1241,134,4,99.56
50964,2023-10-07 06:59:00,1909,219,4,1350.68
50965,2023-05-31 10:51:00,1786,300,2,537.32
50966,2023-10-19 08:28:00,1590,300,3,805.98
50967,2023-02-19 19:15:00,1868,246,3,2483.28
50968,2023-05-24 00:09:00,1280,216,2,481.0
50969,2023-01-15 11:23:00,1410,169,1,182.26
50970,2023-07-31 15:15:00,1422,137,3,398.46
50971,2023-09-30 16:12:00,1427,176,2,156.12
50972,2023-02-04 23:58:00,1400,258,5,226.55
50973,2023-03-30 17:29:00,1087,198,2,330.74
50974,2023-03-29 09:00:00,1784,294,2,785.14
50975,2023-08-30 22:11:00,1385,121,5,1870.0
50976,2023-10-16 05:44:00,1932,224,2,731.52
50977,2023-10-02 22:48:00,1022,264,3,1096.83
50978,2023-05-13 22:21:00,1397,284,2,358.28
50979,2023-07-12 10:30:00,1678,294,4,1570.28
50980,2023-06-26 06:15:00,1385,190,1,993.61
50981,2023-02-01 23:24:00,1458,281,5,2444.0
50982,2023-03-12 12:15:00,1743,151,4,2460.96
50983,2023-06-19 18:48:00,1489,186,4,2356.44
50984,2023-06-13 13:55:00,1753,212,3,1498.65
50985,2023-03-11 09:18:00,1700,169,3,546.78
50986,2023-11-19 14:16:00,1064,246,5,4138.8
50987,2023-12-12 20:55:00,1572,297,1,588.76
50988,2023-04-27 21:33:00,1935,118,3,77.22
50989,2023-08-05 19:59:00,1813,165,1,153.03
50990,2023-12-24 12:01:00,1656,199,1,35.75
50991,2023-03-24 17:17:00,1820,237,1,171.45
50992,2023-06-24 23:01:00,1560,201,4,3716.64
50993,2023-07-17 08:09:00,1580,200,1,677.73
