ip,timestamp,request,status,bytes
39.64.217.239,11/Nov/2023:06:07:38 ,DELETE /checkout/item-89 HTTP/1.1,302,10552
33.131.121.103,04/Aug/2023:23:11:09 ,DELETE /login/item-63 HTTP/1.1,302,7743
148.229.133.154,24/Apr/2023:13:00:36 ,POST /produtos/item-15 HTTP/1.1,201,4296
107.239.191.238,15/Sep/2023:13:08:14 ,PUT /busca/item-15 HTTP/1.1,500,4852
88.148.138.98,15/Nov/2023:03:49:58 ,POST /perfil/item-10 HTTP/1.1,500,14107
193.174.155.25,10/Dec/2023:08:08:09 ,POST /busca/item-66 HTTP/1.1,201,10071
212.180.236.57,05/Aug/2023:01:48:52 ,POST /checkout/item-44 HTTP/1.1,302,8899
140.85.99.31,12/Nov/2023:11:16:17 ,PUT /login/item-88 HTTP/1.1,201,13633
159.149.25.235,02/Jun/2023:06:53:33 ,PUT /busca/item-23 HTTP/1.1,200,5823
126.202.71.223,14/Jun/2023:23:36:37 ,POST /busca/item-61 HTTP/1.1,200,10071
187.252.55.70,18/Nov/2023:01:52:48 ,POST /perfil/item-69 HTTP/1.1,404,1339
170.230.24.133,08/Apr/2023:00:08:59 ,DELETE /busca/item-14 HTTP/1.1,201,9791
171.91.140.23,25/Feb/2023:00:20:40 ,DELETE /perfil/item-5 HTTP/1.1,500,1543
43.90.178.188,09/Aug/2023:08:50:39 ,POST /perfil/item-72 HTTP/1.1,200,4651
9.190.155.104,21/Nov/2023:18:08:27 ,POST /login/item-5 HTTP/1.1,302,13854
132.162.120.27,24/Jun/2023:05:45:41 ,POST /carrinho/item-16 HTTP/1.1,201,5931
114.251.190.214,23/Oct/2023:06:50:59 ,PUT /carrinho/item-59 HTTP/1.1,302,3880
134.204.167.133,01/Nov/2023:14:20:54 ,DELETE /carrinho/item-7 HTTP/1.1,404,4741
78.154.113.41,05/Feb/2023:16:48:13 ,PUT /perfil/item-62 HTTP/1.1,201,11624
136.92.31.46,26/Nov/2023:15:25:11 ,PUT /login/item-100 HTTP/1.1,500,10810
51.228.173.104,04/Jan/2023:21:17:05 ,DELETE /carrinho/item-76 HTTP/1.1,201,4708
205.253.1.208,24/Mar/2023:00:57:29 ,POST /busca/item-83 HTTP/1.1,404,5405
5.199.121.205,23/Jan/2023:11:38:04 ,GET /produtos/item-45 HTTP/1.1,500,9507
118.254.64.87,02/Apr/2023:18:45:04 ,DELETE /carrinho/item-84 HTTP/1.1,302,10437
152.185.35.97,17/Feb/2023:02:04:57 ,PUT /checkout/item-41 HTTP/1.1,200,9234
153.175.186.73,03/Oct/2023:13:45:04 ,POST /perfil/item-25 HTTP/1.1,404,6546
169.243.34.143,07/Jul/2023:00:34:04 ,POST /checkout/item-2 HTTP/1.1,500,4088
57.93.2.168,09/Sep/2023:10:08:41 ,GET /perfil/item-13 HTTP/1.1,302,4346
103.160.57.195,26/Sep/2023:05:08:14 ,POST /carrinho/item-24 HTTP/1.1,201,8846
91.212.149.80,14/Sep/2023:00:53:53 ,DELETE /login/item-32 HTTP/1.1,302,7001
25.237.79.175,11/Feb/2023:11:58:50 ,POST /busca/item-63 HTTP/1.1,500,14431
22.76.176.234,22/Dec/2023:00:29:37 ,DELETE /perfil/item-32 HTTP/1.1,500,3494
58.132.88.40,13/Jan/2023:22:34:43 ,DELETE /busca/item-81 HTTP/1.1,404,9599
132.32.135.21,19/Feb/2023:23:46:04 ,POST /carrinho/item-3 HTTP/1.1,404,11417
151.179.240.250,22/Sep/2023:04:36:23 ,PUT /busca/item-22 HTTP/1.1,500,6376
200.149.136.133,06/Aug/2023:16:13:44 ,POST /login/item-22 HTTP/1.1,302,9852
141.58.93.233,06/Feb/2023:20:45:07 ,PUT /perfil/item-70 HTTP/1.1,200,9763
26.130.228.232,24/Mar/2023:17:09:15 ,DELETE /busca/item-5 HTTP/1.1,201,7130
22.140.50.228,28/Nov/2023:07:34:57 ,DELETE /perfil/item-76 HTTP/1.1,500,10033
123.15.112.232,05/Sep/2023:09:38:00 ,POST /checkout/item-96 HTTP/1.1,302,6897
64.99.70.37,24/Mar/2023:01:37:57 ,PUT /login/item-87 HTTP/1.1,500,12231
62.250.253.165,14/Mar/2023:17:45:00 ,PUT /checkout/item-25 HTTP/1.1,302,9483
179.22.245.74,31/Dec/2023:11:05:00 ,PUT /login/item-30 HTTP/1.1,404,11450
188.218.190.81,19/Nov/2023:18:53:15 ,POST /checkout/item-75 HTTP/1.1,200,1678
204.139.242.152,06/Oct/2023:23:45:53 ,DELETE /produtos/item-20 HTTP/1.1,201,8361
197.151.88.31,22/Feb/2023:09:21:26 ,DELETE /produtos/item-40 HTTP/1.1,200,12009
85.25.116.80,05/Mar/2023:05:22:22 ,PUT /checkout/item-30 HTTP/1.1,500,2216
202.89.182.125,01/Dec/2023:06:47:53 ,POST /produtos/item-10 HTTP/1.1,201,4165
170.192.46.186,16/May/2023:10:37:22 ,DELETE /carrinho/item-3 HTTP/1.1,201,931
104.124.40.250,10/Sep/2023:04:33:01 ,DELETE /perfil/item-84 HTTP/1.1,201,12564
207.199.27.134,10/Sep/2023:01:47:14 ,POST /carrinho/item-46 HTTP/1.1,500,12415
167.49.239.97,19/Oct/2023:14:36:50 ,PUT /produtos/item-93 HTTP/1.1,500,8084
220.238.195.141,03/Dec/2023:02:40:25 ,POST /carrinho/item-29 HTTP/1.1,200,2521
216.252.129.226,19/Feb/2023:01:17:41 ,DELETE /checkout/item-34 HTTP/1.1,201,9638
45.39.207.38,25/Mar/2023:09:58:55 ,GET /perfil/item-95 HTTP/1.1,404,4195
4.208.115.103,28/Nov/2023:21:46:25 ,PUT /carrinho/item-41 HTTP/1.1,200,8661
215.188.178.27,22/Oct/2023:23:05:48 ,PUT /checkout/item-70 HTTP/1.1,302,4257
119.46.136.8,03/Aug/2023:03:52:59 ,DELETE /checkout/item-60 HTTP/1.1,201,13395
106.218.104.213,04/Nov/2023:16:56:37 ,DELETE /checkout/item-96 HTTP/1.1,201,7178
10.126.85.15,07/Nov/2023:14:29:19 ,PUT /perfil/item-61 HTTP/1.1,404,10309
69.47.49.218,16/Jan/2023:15:28:35 ,PUT /busca/item-4 HTTP/1.1,500,12626
199.1.194.3,13/Sep/2023:07:34:38 ,GET /carrinho/item-16 HTTP/1.1,200,13513
52.42.86.63,11/Sep/2023:23:23:02 ,GET /busca/item-16 HTTP/1.1,302,8801
93.225.156.116,13/May/2023:16:45:54 ,GET /checkout/item-40 HTTP/1.1,200,515
117.134.86.45,25/Aug/2023:03:44:50 ,PUT /produtos/item-86 HTTP/1.1,302,4976
23.4.109.143,07/Oct/2023:01:38:22 ,PUT /checkout/item-32 HTTP/1.1,201,12471
46.171.8.153,18/Mar/2023:20:42:57 ,GET /carrinho/item-97 HTTP/1.1,302,12320
67.53.146.90,14/Jul/2023:12:30:02 ,GET /login/item-91 HTTP/1.1,302,7577
83.209.133.100,23/Oct/2023:04:12:09 ,GET /produtos/item-11 HTTP/1.1,302,2328
114.195.55.151,19/Feb/2023:21:32:12 ,POST /perfil/item-49 HTTP/1.1,302,13379
110.223.107.108,11/Jan/2023:04:14:30 ,GET /checkout/item-89 HTTP/1.1,201,8047
163.28.33.40,09/Mar/2023:22:24:44 ,GET /checkout/item-87 HTTP/1.1,302,14280
210.94.211.121,14/Mar/2023:14:05:33 ,GET /checkout/item-89 HTTP/1.1,201,4749
21.181.221.21,01/Oct/2023:22:04:36 ,DELETE /perfil/item-52 HTTP/1.1,404,9983
119.170.56.175,30/Nov/2023:10:22:39 ,GET /busca/item-90 HTTP/1.1,200,6969
76.133.191.224,28/Nov/2023:02:44:07 ,GET /checkout/item-74 HTTP/1.1,404,8686
204.79.88.109,13/May/2023:07:25:57 ,POST /carrinho/item-32 HTTP/1.1,500,7981
151.197.168.188,20/Nov/2023:00:27:43 ,PUT /checkout/item-63 HTTP/1.1,302,11829
192.183.133.124,26/Jan/2023:07:34:24 ,GET /produtos/item-27 HTTP/1.1,500,13937
79.205.166.136,10/Sep/2023:05:01:51 ,POST /produtos/item-86 HTTP/1.1,302,13752
121.172.209.72,06/Mar/2023:23:10:34 ,GET /checkout/item-60 HTTP/1.1,404,4967
121.13.54.103,09/Nov/2023:04:52:01 ,PUT /busca/item-10 HTTP/1.1,302,4711
124.172.105.4,04/May/2023:06:19:19 ,PUT /checkout/item-91 HTTP/1.1,302,10797
99.16.145.30,25/Nov/2023:10:38:03 ,POST /carrinho/item-96 HTTP/1.1,404,6252
162.61.54.174,17/Aug/2023:14:56:21 ,PUT /perfil/item-96 HTTP/1.1,404,10345
162.156.94.23,15/Jun/2023:08:47:36 ,GET /produtos/item-34 HTTP/1.1,404,7339
163.243.164.152,20/May/2023:08:19:48 ,DELETE /perfil/item-80 HTTP/1.1,500,997
163.60.34.158,15/Sep/2023:05:21:24 ,DELETE /checkout/item-38 HTTP/1.1,404,11124
212.66.69.60,15/Oct/2023:07:44:53 ,DELETE /busca/item-2 HTTP/1.1,201,4711
199.229.239.121,18/Dec/2023:13:59:39 ,POST /busca/item-41 HTTP/1.1,302,13427
193.160.151.108,21/Jan/2023:06:39:16 ,PUT /carrinho/item-40 HTTP/1.1,302,4685
14.69.133.225,08/Jul/2023:12:06:05 ,PUT /busca/item-97 HTTP/1.1,500,1929
134.120.8.86,18/Jul/2023:13:13:56 ,DELETE /perfil/item-9 HTTP/1.1,201,6026
137.236.147.32,28/Sep/2023:07:02:58 ,PUT /busca/item-16 HTTP/1.1,201,13475
10.234.225.181,17/Apr/2023:08:33:45 ,PUT /perfil/item-58 HTTP/1.1,302,3227
95.210.43.100,24/Jan/2023:02:18:42 ,GET /checkout/item-69 HTTP/1.1,201,1234
25.149.2.3,23/Feb/2023:17:34:05 ,PUT /carrinho/item-2 HTTP/1.1,404,7520
136.126.59.82,14/Dec/2023:09:08:03 ,PUT /produtos/item-91 HTTP/1.1,302,6254
192.130.241.52,13/Jan/2023:18:01:55 ,POST /checkout/item-99 HTTP/1.1,201,11869
3.171.135.224,09/Apr/2023:14:58:45 ,POST /busca/item-36 HTTP/1.1,500,7055
140.87.106.130,09/Nov/2023:06:56:43 ,PUT /checkout/item-78 HTTP/1.1,200,10375
219.148.218.230,03/May/2023:19:18:52 ,POST /produtos/item-5 HTTP/1.1,404,2124
183.49.118.13,15/Oct/2023:06:28:25 ,DELETE /login/item-37 HTTP/1.1,500,1275
147.162.124.23,18/Dec/2023:12:36:54 ,DELETE /carrinho/item-69 HTTP/1.1,200,14692
59.35.61.102,05/Mar/2023:10:20:32 ,GET /perfil/item-46 HTTP/1.1,200,4623
147.252.188.189,09/Aug/2023:21:32:05 ,POST /busca/item-70 HTTP/1.1,302,10923
7.44.184.160,23/Nov/2023:11:00:23 ,PUT /checkout/item-94 HTTP/1.1,201,5605
183.123.127.67,08/Jul/2023:03:02:37 ,PUT /perfil/item-22 HTTP/1.1,201,8485
6.232.149.101,12/Apr/2023:17:01:26 ,PUT /checkout/item-81 HTTP/1.1,200,7601
212.159.34.56,29/Nov/2023:23:00:26 ,POST /carrinho/item-23 HTTP/1.1,500,3367
96.54.148.99,18/Feb/2023:04:19:03 ,POST /login/item-54 HTTP/1.1,201,8199
122.163.25.22,29/Jul/2023:17:14:06 ,GET /produtos/item-15 HTTP/1.1,500,10090
150.109.112.96,19/Sep/2023:11:51:56 ,PUT /checkout/item-2 HTTP/1.1,302,3767
104.61.25.43,22/Aug/2023:14:01:34 ,POST /produtos/item-42 HTTP/1.1,404,1506
70.88.132.176,01/Feb/2023:16:40:03 ,PUT /perfil/item-55 HTTP/1.1,200,3177
101.9.247.18,31/Oct/2023:05:58:02 ,POST /busca/item-61 HTTP/1.1,302,7163
47.174.251.219,10/Mar/2023:00:34:01 ,DELETE /checkout/item-76 HTTP/1.1,500,14048
67.224.220.80,21/Feb/2023:01:27:05 ,GET /login/item-20 HTTP/1.1,302,9784
135.74.228.164,11/Mar/2023:10:26:51 ,POST /perfil/item-93 HTTP/1.1,201,438
150.233.153.238,10/Jun/2023:14:47:31 ,PUT /busca/item-64 HTTP/1.1,200,14080
157.242.6.231,07/Apr/2023:10:35:59 ,PUT /checkout/item-19 HTTP/1.1,302,6372
54.57.119.248,04/Jan/2023:08:31:11 ,PUT /login/item-78 HTTP/1.1,404,2402
143.190.49.20,07/Sep/2023:18:55:53 ,POST /busca/item-94 HTTP/1.1,404,14593
100.132.221.171,25/Jan/2023:07:48:49 ,PUT /busca/item-38 HTTP/1.1,500,12411
158.36.183.181,02/Mar/2023:05:30:30 ,GET /produtos/item-97 HTTP/1.1,200,9564
81.95.120.132,25/Apr/2023:06:46:40 ,GET /busca/item-40 HTTP/1.1,200,13534
64.44.46.250,25/Mar/2023:02:56:51 ,GET /busca/item-57 HTTP/1.1,201,5552
15.237.18.127,06/Jan/2023:13:08:54 ,DELETE /login/item-94 HTTP/1.1,201,4291
47.98.87.176,06/Feb/2023:07:23:54 ,DELETE /produtos/item-7 HTTP/1.1,404,4033
92.145.39.88,21/May/2023:06:23:41 ,DELETE /login/item-19 HTTP/1.1,500,5077
214.0.58.212,10/Mar/2023:14:42:33 ,DELETE /busca/item-68 HTTP/1.1,404,2883
197.165.137.21,25/Dec/2023:15:38:24 ,DELETE /perfil/item-62 HTTP/1.1,404,5754
66.19.125.151,21/May/2023:12:09:17 ,GET /produtos/item-1 HTTP/1.1,200,13469
83.132.146.113,03/Jan/2023:02:03:28 ,GET /busca/item-100 HTTP/1.1,200,9707
58.27.208.214,12/Jan/2023:15:22:22 ,GET /carrinho/item-33 HTTP/1.1,302,12997
119.207.247.119,03/Jan/2023:08:29:17 ,DELETE /produtos/item-32 HTTP/1.1,500,13607
79.0.103.113,25/May/2023:05:36:47 ,POST /checkout/item-75 HTTP/1.1,200,3724
222.243.41.252,27/Jan/2023:04:08:37 ,GET /carrinho/item-34 HTTP/1.1,500,3839
47.196.62.20,25/Aug/2023:00:17:25 ,DELETE /login/item-22 HTTP/1.1,404,7659
74.248.111.166,21/Aug/2023:07:09:34 ,GET /checkout/item-73 HTTP/1.1,404,7627
113.164.199.10,26/Jun/2023:09:45:04 ,POST /perfil/item-61 HTTP/1.1,404,11467
74.133.99.176,21/Jul/2023:08:54:47 ,DELETE /perfil/item-33 HTTP/1.1,302,7485
61.103.107.121,25/Jul/2023:16:33:29 ,GET /produtos/item-81 HTTP/1.1,404,6291
139.14.85.36,27/Apr/2023:14:04:57 ,PUT /checkout/item-94 HTTP/1.1,200,10104
61.231.140.223,30/Aug/2023:13:11:57 ,POST /perfil/item-37 HTTP/1.1,200,6671
64.105.193.187,25/Nov/2023:21:10:56 ,DELETE /produtos/item-20 HTTP/1.1,500,646
210.46.193.43,24/Oct/2023:17:34:37 ,PUT /checkout/item-88 HTTP/1.1,302,14442
189.157.60.96,09/Sep/2023:23:20:17 ,GET /checkout/item-14 HTTP/1.1,500,4129
148.145.136.89,13/Feb/2023:08:51:51 ,PUT /login/item-17 HTTP/1.1,302,11754
155.79.180.112,25/Nov/2023:15:13:24 ,POST /checkout/item-85 HTTP/1.1,302,1549
173.175.12.123,10/Jun/2023:10:27:15 ,POST /carrinho/item-79 HTTP/1.1,404,3432
110.127.216.65,29/Dec/2023:17:47:24 ,PUT /perfil/item-76 HTTP/1.1,404,2426
138.201.97.139,06/Feb/2023:07:40:56 ,POST /checkout/item-55 HTTP/1.1,302,8753
151.27.214.49,01/Aug/2023:20:21:41 ,DELETE /produtos/item-89 HTTP/1.1,404,5449
51.31.186.208,22/Sep/2023:06:16:53 ,GET /perfil/item-70 HTTP/1.1,404,7859
82.124.201.37,31/Oct/2023:21:02:55 ,GET /busca/item-37 HTTP/1.1,404,2503
24.119.124.67,21/Oct/2023:23:40:01 ,GET /login/item-39 HTTP/1.1,201,490
7.168.55.69,22/Jan/2023:07:24:20 ,DELETE /login/item-94 HTTP/1.1,302,10310
60.187.247.222,26/Jul/2023:13:58:17 ,GET /perfil/item-51 HTTP/1.1,404,12000
167.124.188.192,11/Dec/2023:03:47:08 ,PUT /checkout/item-68 HTTP/1.1,201,9610
16.206.65.95,19/Mar/2023:19:38:57 ,DELETE /busca/item-40 HTTP/1.1,201,4117
137.54.244.20,08/Feb/2023:09:11:48 ,DELETE /busca/item-95 HTTP/1.1,200,6623
35.87.116.67,16/Apr/2023:09:08:16 ,DELETE /busca/item-14 HTTP/1.1,302,5998
113.86.211.127,06/Jan/2023:15:06:49 ,PUT /produtos/item-30 HTTP/1.1,201,7823
141.220.126.205,26/Jun/2023:18:53:47 ,POST /checkout/item-77 HTTP/1.1,404,10705
60.176.150.187,10/Jan/2023:00:17:35 ,PUT /checkout/item-96 HTTP/1.1,200,8415
39.5.206.246,11/May/2023:13:16:50 ,GET /busca/item-3 HTTP/1.1,404,3610
90.53.113.103,14/Jan/2023:04:38:38 ,GET /checkout/item-29 HTTP/1.1,200,12335
120.160.224.65,09/Sep/2023:07:24:17 ,PUT /busca/item-93 HTTP/1.1,201,12546
169.89.224.214,05/Mar/2023:20:48:03 ,PUT /perfil/item-22 HTTP/1.1,200,7987
42.3.241.52,30/May/2023:23:06:25 ,DELETE /login/item-39 HTTP/1.1,404,10888
15.127.221.70,11/Jun/2023:01:17:13 ,GET /carrinho/item-1 HTTP/1.1,500,11445
9.7.67.25,14/Apr/2023:17:03:11 ,GET /busca/item-51 HTTP/1.1,500,10621
21.203.149.225,10/Jun/2023:14:03:33 ,PUT /checkout/item-7 HTTP/1.1,302,14236
59.131.205.29,22/Sep/2023:01:10:18 ,DELETE /perfil/item-36 HTTP/1.1,500,13061
37.10.132.54,29/May/2023:05:31:09 ,POST /checkout/item-58 HTTP/1.1,500,7154
2.205.232.116,18/May/2023:06:17:29 ,PUT /login/item-38 HTTP/1.1,201,14085
87.42.172.243,23/Mar/2023:02:27:24 ,PUT /produtos/item-86 HTTP/1.1,500,9681
101.210.230.148,19/May/2023:23:46:32 ,POST /login/item-73 HTTP/1.1,201,2702
32.148.20.10,12/Sep/2023:07:07:59 ,DELETE /perfil/item-10 HTTP/1.1,201,5459
78.235.151.117,23/May/2023:04:41:59 ,GET /checkout/item-39 HTTP/1.1,201,5442
218.36.66.40,26/Feb/2023:07:51:19 ,GET /perfil/item-59 HTTP/1.1,500,6962
12.227.239.208,11/May/2023:08:27:43 ,DELETE /checkout/item-26 HTTP/1.1,201,2331
93.149.235.88,13/Apr/2023:09:13:47 ,GET /perfil/item-52 HTTP/1.1,200,1522
147.64.105.81,11/Jun/2023:22:10:25 ,DELETE /checkout/item-75 HTTP/1.1,404,12879
54.11.24.211,27/Mar/2023:22:23:25 ,POST /checkout/item-54 HTTP/1.1,302,3373
163.109.4.247,18/Jun/2023:06:23:55 ,PUT /carrinho/item-62 HTTP/1.1,500,10692
63.193.185.243,09/Dec/2023:22:47:15 ,POST /checkout/item-2 HTTP/1.1,200,8903
34.177.101.68,24/Apr/2023:14:05:40 ,POST /login/item-80 HTTP/1.1,200,8844
129.204.43.112,08/Aug/2023:03:59:03 ,GET /checkout/item-6 HTTP/1.1,200,1883
45.244.78.99,27/Nov/2023:22:59:43 ,GET /perfil/item-17 HTTP/1.1,302,5638
81.6.201.53,28/Sep/2023:11:00:20 ,PUT /perfil/item-31 HTTP/1.1,404,10446
134.56.209.255,03/Jun/2023:09:26:22 ,POST /perfil/item-73 HTTP/1.1,302,12366
125.123.176.150,03/Dec/2023:14:05:37 ,GET /carrinho/item-74 HTTP/1.1,200,310
99.249.223.39,13/Oct/2023:10:00:01 ,PUT /busca/item-74 HTTP/1.1,201,3622
146.216.167.154,16/Nov/2023:16:20:31 ,GET /checkout/item-83 HTTP/1.1,500,2207
85.210.130.209,11/Jun/2023:01:41:43 ,PUT /busca/item-36 HTTP/1.1,302,10457
17.33.208.182,30/Jun/2023:19:14:25 ,GET /produtos/item-22 HTTP/1.1,500,12465
57.188.181.141,15/Aug/2023:18:38:32 ,GET /checkout/item-73 HTTP/1.1,200,14379
52.102.76.228,21/Apr/2023:04:50:05 ,POST /login/item-64 HTTP/1.1,500,966
66.226.134.235,28/May/2023:06:12:09 ,GET /carrinho/item-20 HTTP/1.1,201,7088
92.35.45.49,20/Apr/2023:15:05:52 ,POST /busca/item-40 HTTP/1.1,404,12596
5.245.0.56,08/Jun/2023:09:48:06 ,DELETE /login/item-5 HTTP/1.1,200,2485
198.54.208.151,22/Dec/2023:03:49:29 ,PUT /perfil/item-71 HTTP/1.1,404,13426
160.96.157.216,26/Feb/2023:13:49:55 ,DELETE /produtos/item-1 HTTP/1.1,201,9443
3.167.188.248,10/Dec/2023:08:34:30 ,POST /busca/item-25 HTTP/1.1,200,4344
143.135.254.98,11/Mar/2023:07:44:54 ,DELETE /carrinho/item-61 HTTP/1.1,404,8791
219.239.48.76,18/May/2023:05:29:51 ,PUT /busca/item-34 HTTP/1.1,200,2030
122.112.61.115,18/Jul/2023:13:03:50 ,PUT /login/item-30 HTTP/1.1,500,14803
53.148.69.134,11/Mar/2023:19:18:15 ,POST /login/item-43 HTTP/1.1,500,9466
199.163.40.61,31/Jul/2023:21:58:14 ,PUT /busca/item-25 HTTP/1.1,500,1225
84.225.155.159,05/Oct/2023:19:45:17 ,PUT /busca/item-26 HTTP/1.1,201,6633
61.121.133.116,01/Sep/2023:21:21:31 ,PUT /produtos/item-43 HTTP/1.1,404,2035
89.133.42.136,27/May/2023:06:36:04 ,PUT /login/item-20 HTTP/1.1,404,13421
69.209.16.27,25/Jan/2023:23:36:24 ,DELETE /busca/item-99 HTTP/1.1,302,535
218.14.12.199,18/Apr/2023:12:37:22 ,POST /produtos/item-35 HTTP/1.1,500,14253
119.85.215.198,12/Feb/2023:21:48:53 ,PUT /login/item-91 HTTP/1.1,404,4864
103.164.12.206,12/Dec/2023:14:08:53 ,DELETE /produtos/item-77 HTTP/1.1,302,5426
114.60.118.110,05/Oct/2023:18:18:59 ,POST /login/item-30 HTTP/1.1,201,9859
138.110.114.99,03/May/2023:05:40:10 ,POST /produtos/item-69 HTTP/1.1,302,5421
100.175.114.131,10/Oct/2023:18:58:18 ,POST /checkout/item-36 HTTP/1.1,201,3319
117.63.8.217,21/Sep/2023:17:01:57 ,PUT /login/item-3 HTTP/1.1,200,4904
160.44.130.250,27/Oct/2023:10:33:38 ,GET /perfil/item-16 HTTP/1.1,201,5857
56.27.218.34,17/Mar/2023:22:14:08 ,DELETE /perfil/item-60 HTTP/1.1,302,385
71.59.253.237,13/Feb/2023:18:51:53 ,PUT /checkout/item-2 HTTP/1.1,200,5176
165.184.162.7,11/Dec/2023:19:37:44 ,GET /busca/item-47 HTTP/1.1,200,3021
207.83.157.158,11/May/2023:03:23:21 ,GET /perfil/item-4 HTTP/1.1,302,2464
132.219.95.155,19/Nov/2023:18:45:14 ,POST /produtos/item-61 HTTP/1.1,302,6561
117.107.91.125,06/Feb/2023:05:04:22 ,POST /produtos/item-46 HTTP/1.1,404,13225
152.112.140.124,30/Jun/2023:01:52:25 ,GET /carrinho/item-54 HTTP/1.1,302,5219
8.78.121.232,01/Oct/2023:17:52:28 ,POST /perfil/item-70 HTTP/1.1,200,12822
210.120.12.122,17/Jan/2023:02:52:41 ,GET /produtos/item-62 HTTP/1.1,200,871
73.173.57.117,06/Nov/2023:17:18:03 ,POST /login/item-81 HTTP/1.1,404,5996
180.213.238.50,04/Mar/2023:00:26:18 ,DELETE /login/item-32 HTTP/1.1,500,12055
99.113.213.64,23/May/2023:08:41:53 ,DELETE /produtos/item-22 HTTP/1.1,404,4763
116.21.225.214,14/Jun/2023:23:14:56 ,PUT /login/item-60 HTTP/1.1,201,596
47.9.48.64,09/Aug/2023:22:55:29 ,GET /produtos/item-54 HTTP/1.1,500,8177
126.212.102.10,16/Oct/2023:02:43:24 ,POST /perfil/item-55 HTTP/1.1,404,8545
9.27.223.131,08/Aug/2023:03:01:50 ,GET /busca/item-59 HTTP/1.1,302,10182
128.46.176.133,13/May/2023:14:07:09 ,GET /checkout/item-16 HTTP/1.1,500,3784
90.241.145.146,23/Feb/2023:08:29:31 ,PUT /perfil/item-29 HTTP/1.1,200,1639
117.100.201.16,08/Aug/2023:16:31:23 ,DELETE /busca/item-6 HTTP/1.1,200,3862
161.49.172.225,25/Dec/2023:05:20:54 ,POST /checkout/item-64 HTTP/1.1,201,8285
132.162.72.44,27/Oct/2023:17:01:14 ,DELETE /login/item-22 HTTP/1.1,200,2900
44.226.131.61,04/Jun/2023:22:08:58 ,GET /perfil/item-44 HTTP/1.1,500,6818
120.106.43.58,07/Sep/2023:14:13:29 ,DELETE /checkout/item-59 HTTP/1.1,201,1313
18.254.156.168,02/Sep/2023:15:39:37 ,DELETE /login/item-43 HTTP/1.1,201,11366
39.117.16.116,25/Apr/2023:01:26:01 ,DELETE /checkout/item-2 HTTP/1.1,500,8015
132.47.108.15,01/Apr/2023:19:31:22 ,GET /login/item-55 HTTP/1.1,200,12393
138.126.142.142,17/May/2023:06:34:45 ,DELETE /carrinho/item-82 HTTP/1.1,302,11149
118.168.119.45,08/Feb/2023:07:49:46 ,PUT /login/item-65 HTTP/1.1,200,2756
81.79.19.152,08/Jul/2023:13:21:22 ,POST /produtos/item-54 HTTP/1.1,200,9628
210.131.228.101,16/Apr/2023:01:07:59 ,PUT /carrinho/item-20 HTTP/1.1,200,14583
29.91.142.79,25/Apr/2023:23:08:11 ,PUT /produtos/item-20 HTTP/1.1,201,10233
41.83.217.192,14/Mar/2023:06:05:21 ,DELETE /checkout/item-69 HTTP/1.1,500,11181
105.215.18.235,03/Nov/2023:01:14:05 ,PUT /busca/item-12 HTTP/1.1,302,4641
53.52.95.101,19/Jun/2023:20:49:43 ,POST /checkout/item-51 HTTP/1.1,500,5595
120.187.247.5,06/Nov/2023:14:55:12 ,POST /perfil/item-90 HTTP/1.1,404,12873
114.94.252.85,11/Oct/2023:12:38:31 ,PUT /login/item-6 HTTP/1.1,302,10573
140.244.70.137,05/Jan/2023:01:59:36 ,DELETE /produtos/item-74 HTTP/1.1,302,7256
183.162.197.116,05/Nov/2023:17:00:34 ,GET /login/item-47 HTTP/1.1,404,4434
166.79.72.21,27/Feb/2023:14:57:21 ,PUT /produtos/item-50 HTTP/1.1,302,9008
166.164.174.191,20/Jul/2023:08:28:23 ,POST /busca/item-12 HTTP/1.1,302,9601
45.188.37.116,02/Apr/2023:15:52:08 ,GET /busca/item-89 HTTP/1.1,200,8578
34.247.246.244,29/Aug/2023:13:53:53 ,DELETE /perfil/item-76 HTTP/1.1,404,2041
107.221.91.21,07/Jun/2023:05:09:19 ,POST /login/item-51 HTTP/1.1,404,2959
205.1.117.138,05/Jul/2023:00:35:58 ,PUT /checkout/item-19 HTTP/1.1,500,11249
149.132.98.39,12/Apr/2023:06:30:05 ,GET /busca/item-50 HTTP/1.1,201,9842
181.16.20.102,20/Aug/2023:17:05:39 ,PUT /carrinho/item-78 HTTP/1.1,302,9289
223.111.192.113,08/Oct/2023:11:50:30 ,DELETE /carrinho/item-34 HTTP/1.1,500,1003
164.202.5.200,14/Oct/2023:19:26:09 ,DELETE /busca/item-4 HTTP/1.1,302,13904
142.52.52.90,17/May/2023:18:47:07 ,PUT /busca/item-58 HTTP/1.1,201,747
213.120.68.161,22/Jan/2023:23:49:31 ,DELETE /produtos/item-74 HTTP/1.1,201,696
199.169.198.125,10/Apr/2023:03:27:10 ,PUT /perfil/item-7 HTTP/1.1,302,6665
12.43.182.162,18/May/2023:01:21:32 ,DELETE /checkout/item-38 HTTP/1.1,302,7281
49.64.238.64,26/Oct/2023:04:08:12 ,DELETE /produtos/item-75 HTTP/1.1,302,6001
78.54.176.105,13/Oct/2023:09:20:18 ,PUT /login/item-72 HTTP/1.1,500,6331
136.255.104.241,28/Dec/2023:09:26:17 ,GET /perfil/item-14 HTTP/1.1,302,4005
